X1,country,date,sm_plf,pred_arr,sd_arr,showup
303,MT,2020-07-04,6.97346293434669,6.97346293434669,0.4713805039341,0.00279161846851349
307,ES,2020-07-04,149.285714285714,155.521072439627,168.855633121351,1
338,BE,2020-07-05,0,0,0,0
339,SE,2020-07-05,3311.71428571429,3311.71428571429,168.855633121351,1
351,RO,2020-07-05,0.725019516003123,0.725019516003123,0.115338547214037,6.83060109289617e-4
357,CZ,2020-07-05,0,0,0,0
369,IL,2020-07-05,0,0,0,0
389,BG,2020-07-05,0,0,0,0
392,NL,2020-07-05,0,0,0,0
397,PL,2020-07-05,0,0,0,0
402,MT,2020-07-05,9.33421546515642,9.33421546515642,0.55525636811377,0.0032883496857622
406,ES,2020-07-05,176.571428571429,235.18698509593,168.855633121351,1
436,BE,2020-07-06,0,0,0,0
438,SE,2020-07-06,26.4503816082416,26.4503816082416,1.16392061089784,0.00689299248939695
449,RO,2020-07-06,0.686517229842757,0.686517229842757,0.0988616118977462,5.85480093676815e-4
455,CZ,2020-07-06,0,0,0,0
469,IL,2020-07-06,0,0,0,0
491,BG,2020-07-06,0,0,0,0
494,NL,2020-07-06,0.649620767847369,0.649620767847369,0.0924223498201152,5.47345374931582e-4
499,PL,2020-07-06,0.478234910985671,0.702135741506131,0.0641548758059843,3.79939209726444e-4
503,MT,2020-07-06,11.5433748799015,11.5433748799015,0.617829519829745,0.00365892157939281
507,ES,2020-07-06,0,0,0,0
526,BE,2020-07-07,0,0,0,0
527,SE,2020-07-07,30.9309117873742,30.9309117873742,1.24608080607171,0.00737956313945534
537,RO,2020-07-07,0.749079959852794,0.749079959852794,0.0988616118977462,5.85480093676815e-4
544,CZ,2020-07-07,0.239017640954687,0.414811290720452,0.204425705958052,0.00121065375302663
555,IL,2020-07-07,0,0,0,0
574,BG,2020-07-07,0,0,0,0
577,NL,2020-07-07,0.783798576902025,0.783798576902025,0.0924223498201152,5.47345374931582e-4
582,PL,2020-07-07,1.18533182838894,1.47899697971696,0.111176773082885,6.58413172410933e-4
586,MT,2020-07-07,12.2344351675366,12.2344351675366,0.59551839034203,0.00352679018954643
589,ES,2020-07-07,0,0,0,0
615,BE,2020-07-08,1.30070803831737,1.30070803831737,0.210981632388193,0.00124947938359017
616,SE,2020-07-08,38.972878733866,38.972878733866,1.57785685193286,0.00934441346590383
630,RO,2020-07-08,2.88562997912015,2.88562997912015,0.373498044190536,0.00221193712810349
637,CZ,2020-07-08,0.721819638720017,1.19089312840059,0.551508199527117,0.00326615221140279
650,IL,2020-07-08,0,0,0,0
673,BG,2020-07-08,0,0,0,0
676,NL,2020-07-08,0.87903667214012,0.87903667214012,0.0924223498201152,5.47345374931582e-4
682,PL,2020-07-08,1.45810299981633,1.65278558202623,0.111176773082885,6.58413172410933e-4
688,MT,2020-07-08,19.8126570731582,19.8126570731582,0.944897969550128,0.00559589249161183
693,ES,2020-07-08,0.100345368916797,0.160030785119589,0.0742222563170772,4.3956043956044e-4
718,BE,2020-07-09,2.17057248931737,2.1851868855892,0.340671058748677,0.0020175285387361
720,SE,2020-07-09,105.174334617106,105.174334617106,4.30393823636678,0.0254888638110977
738,RO,2020-07-09,6.34485831169468,6.34485831169468,0.830791566523239,0.00492012940975549
745,CZ,2020-07-09,1.53782961713089,2.34358708902207,1.04887383464155,0.00621166031155007
762,IL,2020-07-09,0,0,0,0
789,BG,2020-07-09,0,0,0,0
793,NL,2020-07-09,5.96271796074752,5.96271796074752,0.574867015881117,0.00340448823207444
799,PL,2020-07-09,3.28698659777687,3.65289086860615,0.226594157308005,0.00134194017172741
803,MT,2020-07-09,68.6945185208734,68.6945185208734,3.25474786217417,0.0192753288830767
807,ES,2020-07-09,0.937247003867213,1.52662021802617,0.662569410050006,0.00392388099705173
839,BE,2020-07-10,2.71187865383316,2.71187865383316,0.402841763137982,0.00238571705125451
840,SE,2020-07-10,211.204668153569,211.204668153569,8.61070935826399,0.0509945045900588
862,RO,2020-07-10,6.98956664739058,6.98956664739058,0.930883820892742,0.00551289763737849
870,CZ,2020-07-10,2.34572760889825,3.61282901583372,1.48745989469701,0.00880906290895266
887,IL,2020-07-10,0,0,0,0
915,BG,2020-07-10,0,0,0,0
919,NL,2020-07-10,11.3744525568848,11.5021870805989,1.02715889031331,0.00608305966064587
925,PL,2020-07-10,7.31211015994879,7.82549184306382,0.468421057589209,0.00277409197981906
930,MT,2020-07-10,98.2255827849277,98.2255827849277,4.69533711283367,0.0278068135841183
934,ES,2020-07-10,1.16990463384133,1.97665194642014,0.79885321402204,0.00473098349906948
965,BE,2020-07-11,3.83568894907369,3.83568894907369,0.545576871440053,0.00323102558887074
966,SE,2020-07-11,300.892878910151,300.892878910151,12.6625201335335,0.0749902144184519
989,RO,2020-07-11,6.80760832066461,6.80760832066461,0.880363357898904,0.00521370440313482
996,CZ,2020-07-11,2.63265137221842,3.72564517741304,1.48745989469701,0.00880906290895266
1013,IL,2020-07-11,0,0,0,0
1033,BG,2020-07-11,0,0,0,0
1035,NL,2020-07-11,13.9628715262081,13.9628715262081,1.18690877973748,0.00702913345440178
1040,PL,2020-07-11,8.57193309725501,8.790580762225,0.518363569603805,0.00306986246192495
1044,MT,2020-07-11,125.907718745114,125.907718745114,6.13773221202616,0.036348992915239
1049,ES,2020-07-11,1.32557659036963,2.27312210990356,0.943297724818747,0.00558641549222603
1076,BE,2020-07-12,8.46130857978591,8.46130857978591,1.17799497301814,0.00697634394093066
1077,SE,2020-07-12,418.927339282635,418.927339282635,18.5615956721103,0.109925830302449
1095,RO,2020-07-12,11.4780879359328,11.4780879359328,1.49416064296379,0.00884874620611556
1104,CZ,2020-07-12,8.58135542732865,11.4782266536635,4.56689393338425,0.027046144975822
1119,IL,2020-07-12,0.0799666805497709,0.168479974724701,0.492290475572451,0.00291545189504373
1143,BG,2020-07-12,0,0,0,0
1146,NL,2020-07-12,22.306060417378198,22.306060417378198,1.82170439297564,0.0107885319506424
1153,PL,2020-07-12,24.8205907757497,25.1342810489703,1.41454561182238,0.00837724857426462
1157,MT,2020-07-12,201.955490231861,201.955490231861,10.0551497539189,0.0595487966142809
1160,ES,2020-07-12,2.81822464722228,4.85026182868304,2.01275634416579,0.0119199834021486
1188,BE,2020-07-13,18.5080046993141,18.5080046993141,2.50989742533379,0.0148641616446993
1189,SE,2020-07-13,599.620935016179,599.620935016179,29.3975531255884,0.174098740931323
1206,RO,2020-07-13,41.9344130755956,41.9344130755956,5.44143518346289,0.0322253695827389
1213,CZ,2020-07-13,15.8658643575375,21.9895554502971,8.17136557636875,0.0483926145981537
1227,IL,2020-07-13,0.0737192836318201,0.168479974724701,0.492290475572451,0.00291545189504373
1246,BG,2020-07-13,1.89115646258503,2.52131237413658,8.04074443435002,0.0476190476190476
1250,NL,2020-07-13,24.8426425881533,24.8426425881533,1.9526360552208,0.0115639378984621
1255,PL,2020-07-13,50.5701346263424,50.8179799043691,2.81870058924553,0.0166929615384512
1259,MT,2020-07-13,274.448190075379,274.448190075379,14.0601101013916,0.0832670479597629
1264,ES,2020-07-13,10.5415725934061,16.7017870022755,6.33131473601619,0.0374954309724811
1288,BE,2020-07-14,20.4675010002844,20.4675010002844,2.71519302791294,0.0160799671158239
1289,SE,2020-07-14,698.79870865448,706.978975791805,40.9830648317774,0.242710675825214
1305,RO,2020-07-14,49.4956766354085,49.4956766354085,6.69221765102845,0.0396327769901463
1311,CZ,2020-07-14,27.3113111252697,33.2249514245638,13.2193616380103,0.0782879516285372
1325,IL,2020-07-14,1.18729871943028,2.61025312953761,7.62703553703797,0.0451689730218043
1352,BG,2020-07-14,3.11953352769679,3.60187482019512,11.4867777633572,0.0680272108843537
1355,NL,2020-07-14,33.2785479369648,33.2785479369648,2.52697494338866,0.0149652984426798
1362,PL,2020-07-14,65.6011738705208,66.674597329965,3.65961366017907,0.0216730327116125
1367,MT,2020-07-14,414.22621272577,427.242543772574,23.2087128288246,0.137447074757318
1370,ES,2020-07-14,22.1683727588921,32.4438446316383,13.1871073589883,0.0780969347318796
1397,BE,2020-07-15,34.9440517825081,34.9440517825081,4.56594073766578,0.0270404999422459
1398,SE,2020-07-15,735.177668253246,796.352825233768,50.7844213901619,0.30075645361304
1416,RO,2020-07-15,68.3877446505145,68.3877446505145,9.27416147830738,0.0549236131888024
1423,CZ,2020-07-15,32.5564231757445,41.2735120992444,15.3373248834391,0.0908309933161464
1436,IL,2020-07-15,1.44545211013408,3.16062104697164,9.23518442390797,0.0546927825456138
1460,BG,2020-07-15,2.82798833819242,3.60187482019512,11.4867777633572,0.0680272108843537
1463,NL,2020-07-15,68.7565947761424,68.7565947761424,4.93919827369367,0.0292510127283941
1469,PL,2020-07-15,86.8024030106736,86.8024030106736,4.69047833124958,0.0277780388166186
1472,MT,2020-07-15,490.707571206082,529.183739929958,30.075766828836,0.178115270855202
1476,ES,2020-07-15,31.3756649292913,42.2412746172415,16.0128257183385,0.0948314570401724
1504,BE,2020-07-16,49.9862364535862,49.9862364535862,6.22912000274821,0.0368902114048606
1505,SE,2020-07-16,703.273291027292,715.726680914151,58.3423356047336,0.345516075041483
1521,RO,2020-07-16,87.3560510521557,90.867532017472,11.9217098662683,0.0706029739481688
1529,CZ,2020-07-16,50.3045489792951,63.0530734799101,22.1121031117441,0.130952712106755
1544,IL,2020-07-16,2.76216714204642,5.70078066589789,16.6574100556157,0.0986488265016578
1568,BG,2020-07-16,3.84518950437318,4.35826853243609,13.8990010936622,0.082312925170068
1572,NL,2020-07-16,76.5472516456554,76.5472516456554,5.1268156438285,0.0303621238395052
1578,PL,2020-07-16,127.242875932491,127.242875932491,6.30580414365586,0.0373443516635545
1582,MT,2020-07-16,542.187188461136,542.187188461136,35.7223816524655,0.211555759154289
1587,ES,2020-07-16,39.876358426701,53.4129348090351,19.9043218923148,0.117877748727579
1620,BE,2020-07-17,65.4466292359561,65.4466292359561,7.9906232937785,0.0473222192595489
1621,SE,2020-07-17,659.040246218082,722.056292895373,63.6628478418793,0.37702531248174
1643,RO,2020-07-17,106.438931668054,111.27169051674,13.9835158796249,0.0828134402218935
1651,CZ,2020-07-17,73.4849698226681,85.7612563916779,30.075643258369,0.178114539043863
1666,IL,2020-07-17,3.1112938451521,6.38874056269042,18.6675961642032,0.11055358840642
1690,BG,2020-07-17,3.83343051506317,4.35826853243609,13.8990010936622,0.082312925170068
1698,NL,2020-07-17,101.896890595141,102.213291511387,6.44621322103276,0.0381758849371646
1705,PL,2020-07-17,153.376420046578,153.376420046578,7.42715013273621,0.0439852079284709
1708,MT,2020-07-17,572.234835229154,576.354386625363,41.5770548178617,0.246228414470376
1712,ES,2020-07-17,69.6523361505795,86.536140297,32.2476792924444,0.190977811615377
1742,BE,2020-07-18,103.539407508691,103.539407508691,11.6002355881731,0.0686991329441549
1743,SE,2020-07-18,722.169793250158,771.666019196736,69.6757051361188,0.412634768814881
1763,RO,2020-07-18,129.313052499928,135.727480083953,17.0568755111157,0.101014548320444
1773,CZ,2020-07-18,91.8697142268144,103.977046144001,36.4637445678724,0.215946272527771
1787,IL,2020-07-18,7.08969790210124,11.4260062476798,33.3862469931829,0.197720658624337
1808,BG,2020-07-18,6.58068513119534,7.19474495333974,22.944838582306,0.135884353741497
1815,NL,2020-07-18,146.511920205882,146.511920205882,8.78617662726144,0.0520336601441489
1821,PL,2020-07-18,214.669568002489,214.669568002489,10.0909588673147,0.0597608660177936
1826,MT,2020-07-18,614.579854203487,614.579854203487,45.1168804854419,0.267192036483722
1831,ES,2020-07-18,84.9624956074943,97.6760769401672,36.3989749589032,0.215562692733766
1864,BE,2020-07-19,121.384401253196,121.384401253196,13.4819657463495,0.0798431506081916
1865,SE,2020-07-19,754.23928917103,826.148517792656,73.7999063647187,0.437059190744802
1885,RO,2020-07-19,147.536375963958,158.591875641768,19.2097859884079,0.113764555160576
1892,CZ,2020-07-19,109.941294498775,118.881382634535,41.6905512420279,0.246900565123974
1907,IL,2020-07-19,9.87563433622159,15.2476936743517,44.553035947418,0.263852825776913
1932,BG,2020-07-19,8.45736151603498,9.08572923394218,28.9753969080685,0.171598639455782
1939,NL,2020-07-19,186.01014966186,189.245226070171,10.6641136497577,0.0631552140288607
1945,PL,2020-07-19,235.615945858701,235.615945858701,10.9321121876427,0.0647423600004282
1950,MT,2020-07-19,686.039141389928,686.039141389928,50.8714563963593,0.301271893960445
1956,ES,2020-07-19,122.879485516542,137.083539674569,48.543533847477,0.287485427344852
1983,BE,2020-07-20,141.640277014156,141.640277014156,15.6041859031561,0.0924114026562673
1984,SE,2020-07-20,748.724096621946,814.987803572593,72.4268736867313,0.42892779084652
1999,RO,2020-07-20,142.561823052686,155.229706012115,18.671087892905,0.110574267187679
2006,CZ,2020-07-20,143.026597084771,149.329701554839,51.3223819755888,0.303942373889921
2021,IL,2020-07-20,9.98871411869741,15.2476936743517,44.553035947418,0.263852825776913
2046,BG,2020-07-20,8.62896015549077,9.08572923394218,28.9753969080685,0.171598639455782
2051,NL,2020-07-20,214.196215820109,218.004412137639,11.9367120905947,0.0706918204026763
2057,PL,2020-07-20,255.774458787294,255.774458787294,11.809019461099,0.0699355967154041
2061,MT,2020-07-20,758.191592893283,758.191592893283,55.8851615188927,0.330964152547579
2065,ES,2020-07-20,125.287108751868,146.263695934804,50.7498418408778,0.300551665957189
2100,BE,2020-07-21,168.059962512285,168.059962512285,18.2578216550125,0.10812681411636
2101,SE,2020-07-21,779.224718814163,835.604828796524,74.2590810831414,0.43977852388125
2117,RO,2020-07-21,177.116750616511,189.169649567224,22.4986703312447,0.133242047750197
2124,CZ,2020-07-21,174.950282343941,180.499096989654,60.3060323212647,0.357145516595972
2137,IL,2020-07-21,10.9846730347941,21.8439377986128,51.3192388911,0.303923759855963
2159,BG,2020-07-21,10.7003401360544,13.4931685425857,38.7965918957389,0.229761904761905
2163,NL,2020-07-21,232.353076950819,242.867363898822,12.3951293683067,0.073406667809529
2169,PL,2020-07-21,315.561027468223,315.561027468223,14.2602003200411,0.0844520260084707
2173,MT,2020-07-21,794.699565198859,809.856698940554,58.433996115733,0.34605890864025
2178,ES,2020-07-21,124.650199943969,138.984565598973,46.6989600670976,0.276561457878854
2207,BE,2020-07-22,203.938110648315,203.938110648315,22.3300316385042,0.132243332518592
2208,SE,2020-07-22,773.042215376162,822.207011823588,73.9321732298821,0.437842504056407
2221,RO,2020-07-22,189.23382290134,207.734950473257,23.4580365828899,0.138923624573611
2230,CZ,2020-07-22,201.988026470828,201.988026470828,66.4665124300242,0.393629227532238
2244,IL,2020-07-22,10.3039982616254,21.1594322405658,49.71109000423,0.294399950332154
2266,BG,2020-07-22,17.8699465500486,19.4856934319649,56.0267585407746,0.331802721088435
2271,NL,2020-07-22,291.208309228141,300.895523941833,15.0137461386378,0.0889146891999033
2277,PL,2020-07-22,419.947858140814,419.947858140814,18.7466549682852,0.111021791939939
2281,MT,2020-07-22,799.912154594496,833.036475245525,60.6820944187549,0.359372638608656
2286,ES,2020-07-22,160.27770283295,160.27770283295,50.3579348510512,0.298230707025692
2319,BE,2020-07-23,233.981090007243,233.981090007243,26.4047332099654,0.156374606649866
2321,SE,2020-07-23,771.406990753033,865.580422003647,74.7127917670333,0.442465497809835
2342,RO,2020-07-23,188.93074238029,204.941303087518,23.0149583474157,0.136299618330622
2351,CZ,2020-07-23,225.808418127232,225.808418127232,72.5477477165074,0.429643633294543
2366,IL,2020-07-23,10.1200839657897,23.010257333186,53.6405035739576,0.317670797132412
2388,BG,2020-07-23,19.0392614188533,21.4717145274475,61.1527331176728,0.362159863945578
2395,NL,2020-07-23,383.298990161349,383.298990161349,18.7592793511359,0.111096556297025
2400,PL,2020-07-23,482.343879989829,482.343879989829,21.0362839888288,0.12458147590321
2403,MT,2020-07-23,803.935186505446,868.273678933509,64.0713973664187,0.379444832144705
2409,ES,2020-07-23,219.950230010998,219.950230010998,52.3412215433574,0.309976164702433
2442,BE,2020-07-24,316.455709497831,316.455709497831,36.495980512719,0.21613718084543
2444,SE,2020-07-24,803.227768194961,905.628612332848,78.3791573825201,0.46417851707791
2463,RO,2020-07-24,272.688071448295,295.759135188863,33.4733013441991,0.198236213535992
2472,CZ,2020-07-24,255.489926812798,255.489926812798,80.918111853354,0.479214760902889
2489,IL,2020-07-24,12.4311280444381,29.1494645248142,67.7118063340701,0.401004130465746
2514,BG,2020-07-24,26.9101919339164,30.071158410218,85.2749664207229,0.505017006802721
2520,NL,2020-07-24,536.622369995056,536.622369995056,25.7054496546368,0.152233296452498
2527,PL,2020-07-24,742.067511478007,742.067511478007,31.9508945171874,0.189220187248508
2530,MT,2020-07-24,825.365070782917,930.136736675787,67.2252474561111,0.398122622345674
2536,ES,2020-07-24,241.102578992426,241.102578992426,56.2646989853299,0.333211856455475
2575,BE,2020-07-25,488.100261452271,488.100261452271,59.6679440189822,0.353366618074868
2576,SE,2020-07-25,866.357428115296,920.430878790185,79.678285421456,0.471872237535564
2595,RO,2020-07-25,355.228961377228,388.477657994472,43.9799809610078,0.260459068779784
2603,CZ,2020-07-25,356.777462450455,356.777462450455,110.713360498426,0.655668741704696
2621,IL,2020-07-25,10.339960073696,29.7387921117056,64.665203877534,0.382961484210962
2646,BG,2020-07-25,26.7762147716229,30.6019296314874,87.4287372513523,0.517772108843537
2653,NL,2020-07-25,691.499736637009,691.499736637009,32.7606469530492,0.194015718323743
2662,PL,2020-07-25,932.730506162819,932.730506162819,39.6803052493537,0.23499544857255
2665,MT,2020-07-25,929.332044192036,1006.58925671041,72.5599340483994,0.429715803418019
2669,ES,2020-07-25,286.866806033606,286.866806033606,63.3308802913951,0.375059328023018
2704,BE,2020-07-26,572.246343869338,572.296965535166,71.1988558808469,0.421655200745828
2706,SE,2020-07-26,921.78835843282,958.211823267239,81.3639084511575,0.48185486588229
2723,RO,2020-07-26,457.505864236358,497.617078132646,56.3357741990339,0.333632779420201
2732,CZ,2020-07-26,386.159383104674,386.159383104674,119.705300246323,0.70892097606418
2748,IL,2020-07-26,10.4362368119374,30.8313378025146,67.0408783695011,0.397030748280226
2775,BG,2020-07-26,30.1745652396297,33.3793303033687,95.3636824168293,0.564764590046545
2778,NL,2020-07-26,943.972401811217,943.972401811217,43.9537286940479,0.260303597111622
2785,PL,2020-07-26,1230.94973001843,1230.94973001843,51.9020287525316,0.307375168912674
2788,MT,2020-07-26,969.73414968601,1090.7181476986,73.3362028863426,0.434313037301151
2793,ES,2020-07-26,264.623589063842,264.623589063842,59.2727469568947,0.35102617461567
2822,BE,2020-07-27,676.174384710337,687.009400051608,85.4701076692253,0.506172675967529
2823,SE,2020-07-27,948.882015374178,1057.96674556056,84.7970751328235,0.502186830047197
2837,RO,2020-07-27,567.289787272488,605.668688603033,68.5684153136523,0.406077156243728
2846,CZ,2020-07-27,403.475547062512,403.475547062512,122.0639448778,0.722889385573991
2859,IL,2020-07-27,10.2093620986344,30.8313378025146,67.0408783695011,0.397030748280226
2882,BG,2020-07-27,31.8707103643462,35.2556187572618,100.724178706396,0.596510621792577
2888,NL,2020-07-27,1132.6876772463,1132.6876772463,51.5706199334089,0.305412493383309
2895,PL,2020-07-27,1466.7292190581,1466.7292190581,61.2643450530594,0.362820854244353
2899,MT,2020-07-27,1001.06143820126,1177.88763597868,75.6392719278861,0.447952316009066
2904,ES,2020-07-27,311.460643919019,311.460643919019,66.8257741058825,0.395756853772579
2937,BE,2020-07-28,763.3377190884,799.421277228495,99.4551495695057,0.588995153617592
2959,RO,2020-07-28,652.982094515658,693.947311128746,78.6525970553785,0.46579788664115
2968,CZ,2020-07-28,417.962560653282,417.962560653282,123.661409161681,0.73234991854142
2982,IL,2020-07-28,10.1717233112804,29.1009525295026,63.2782603033166,0.374747700941909
3008,BG,2020-07-28,32.523912760593,37.0684445134497,105.903364092051,0.62718289070014
3011,NL,2020-07-28,1355.28935156133,1355.28935156133,62.3079615186152,0.369001379266019
3016,PL,2020-07-28,1754.63306082807,1754.63306082807,72.2381656103253,0.427810220334256
3025,ES,2020-07-28,377.043894811855,377.043894811855,81.2510299017264,0.481186374418046
3060,BE,2020-07-29,818.89192900626006,886.840520354886,110.279321626092,0.653098268547775
3079,RO,2020-07-29,763.764407492427,803.563480315816,90.6114080175458,0.536620581395864
3087,CZ,2020-07-29,457.777172112198,457.777172112198,131.300116374314,0.777588013779516
3105,IL,2020-07-29,9.95758176788502,29.3387711733438,63.2782603033166,0.374747700941909
3128,BG,2020-07-29,33.2065365733899,37.8358964080062,106.947616615992,0.633367182598717
3134,NL,2020-07-29,1438.12733960677,1438.12733960677,66.8233083209756,0.395742250854918
3141,PL,2020-07-29,1940.60211167836,1940.60211167836,79.2458520445175,0.469311272473606
3149,ES,2020-07-29,411.04668690186,411.04668690186,91.4804820023968,0.541767427662026
3180,BE,2020-07-30,895.211471804473,960.897611872979,120.777365476918,0.715269980896166
3199,RO,2020-07-30,881.33745627575,940.120772708994,103.965225470161,0.615704809773478
3207,CZ,2020-07-30,489.405258153329,489.405258153329,133.967541229455,0.793385087325915
3225,IL,2020-07-30,8.6145886838734,25.9396517375234,55.9469933190563,0.331330333995131
3250,BG,2020-07-30,36.8475202566787,40.65514993293,114.916568689321,0.680561060149738
3256,NL,2020-07-30,1493.74770757546,1597.51722441501,74.0061366369992,0.438280531534377
3263,PL,2020-07-30,2236.39437379466,2255.37142973802,89.5034372341322,0.530058936025008
3273,ES,2020-07-30,448.089852940829,448.089852940829,102.069275524193,0.604476579415263
3306,BE,2020-07-31,948.645643507871,990.948681383598,125.479982676402,0.743119908746094
3325,RO,2020-07-31,915.639681030035,963.163871086418,107.209155657207,0.634916074017855
3333,CZ,2020-07-31,501.814220573218,501.814220573218,132.841904920339,0.786718822847151
3353,IL,2020-07-31,10.3773665324857,23.8952281850737,51.5375528227998,0.305216662720169
3377,BG,2020-07-31,40.083746988052,40.083746988052,109.672604927789,0.64950515952862
3383,NL,2020-07-31,1532.96741204413,1663.03792798394,77.2514162247586,0.457499787224988
3389,PL,2020-07-31,2324.18713441342,2329.57561648882,91.5385902008306,0.542111557125518
3398,ES,2020-07-31,443.144863600904,443.144863600904,101.274660780092,0.599770697062322
3430,BE,2020-08-01,862.597038523271,903.084130247005,114.354035832116,0.67722961750369
3451,RO,2020-08-01,935.952279056496,945.404365291419,106.599123391809,0.631303329485014
3462,CZ,2020-08-01,446.000776479008,446.000776479008,112.474547555972,0.666098876755507
3483,IL,2020-08-01,9.26955584988043,24.9837397831267,51.9266211018813,0.307520810185607
3510,BG,2020-08-01,44.7112251740778,44.7112251740778,117.180034680269,0.693965800928037
3524,PL,2020-08-01,2499.59254470591,2499.59254470591,97.2544182419456,0.575961941240375
3533,ES,2020-08-01,460.944126813217,460.944126813217,107.738004066897,0.638048029996543
3571,BE,2020-08-02,895.202424446127,926.162910851887,117.347211385309,0.69495585794864
3590,RO,2020-08-02,966.808259388155,966.808259388155,109.428051826253,0.648056862560288
3601,CZ,2020-08-02,450.559122151267,450.559122151267,113.35805040574,0.671331173916319
3619,IL,2020-08-02,7.20744735481851,23.4581693148186,49.243506381542,0.291630817825026
3650,BG,2020-08-02,49.1541373020398,49.1541373020398,121.547428499347,0.719830462582172
3664,PL,2020-08-02,2563.44184228203,2563.44184228203,100.091211903345,0.592762053910354
3673,ES,2020-08-02,481.347784204167,481.347784204167,114.522543070346,0.678227554232925
3708,BE,2020-08-03,916.006948961509,916.006948961509,117.647564182676,0.696734612923021
3729,RO,2020-08-03,970.42529416744,970.42529416744,110.016539622608,0.651542016034153
3737,CZ,2020-08-03,473.548019371581,473.548019371581,116.07813238707,0.687440094483838
3758,IL,2020-08-03,12.4373248840088,31.7008243453928,65.0477282007817,0.385226876938327
3783,BG,2020-08-03,50.6264441937901,50.6264441937901,123.381282493146,0.730690947126867
3791,PL,2020-08-03,2712.51968725069,2712.51968725069,106.358255233502,0.629876855556638
3801,ES,2020-08-03,493.0378877777,493.0378877777,118.448287165573,0.701476669602418
3837,BE,2020-08-04,906.864644186264,912.284987830323,119.752477437837,0.709200369713311
3859,RO,2020-08-04,978.368368313532,978.368368313532,111.69912796314,0.661506672287716
3870,CZ,2020-08-04,488.576033660296,488.576033660296,119.811557767924,0.709550256353128
3890,IL,2020-08-04,11.2088653036298,33.5711501008163,70.4721294250768,0.417351367688343
3916,BG,2020-08-04,61.2449396491111,61.2449396491111,124.169590771024,0.735359481207166
3927,PL,2020-08-04,2700.14309591039,2700.14309591039,109.220786552389,0.646829392264903
3936,ES,2020-08-04,487.826505462191,487.826505462191,120.755135923007,0.715138332614731
3971,BE,2020-08-05,901.243638828905,901.243638828905,121.771885758723,0.721159747576856
3988,RO,2020-08-05,969.544883791308,988.277513500703,113.419616621638,0.671695782515752
3997,CZ,2020-08-05,491.436248820584,491.436248820584,122.134662012967,0.723308187919278
4016,IL,2020-08-05,13.0574069449804,39.3167627393883,82.5332460766018,0.488779939116915
4045,BG,2020-08-05,63.5682168446077,63.5682168446077,126.706510138011,0.750383672701946
4056,PL,2020-08-05,2741.11688753032,2741.11688753032,113.424512253629,0.671724775519419
4066,ES,2020-08-05,474.18046080382,474.18046080382,123.398567472395,0.730793312555425
4100,BE,2020-08-06,879.433072010737,879.433072010737,122.291834957128,0.724239000479431
4119,RO,2020-08-06,984.781117487534,1011.02120129569,115.671357801367,0.685031086396973
4128,CZ,2020-08-06,483.604114240766,483.604114240766,123.379009762897,0.730677487521123
4147,IL,2020-08-06,14.2528873618413,43.600465463912,90.5739905109518,0.536398986735962
4176,BG,2020-08-06,63.9125373872723,63.9125373872723,128.476094820474,0.76086354032467
4189,PL,2020-08-06,2715.47407189423,2773.19203733958,117.286474290732,0.694596159587065
4197,ES,2020-08-06,435.626242706628,435.626242706628,124.855871754491,0.739423787329389
4229,BE,2020-08-07,851.643687579269,893.431873927031,124.552566000989,0.737627544302757
4249,RO,2020-08-07,1015.78061789859,1046.90406645999,119.776731388033,0.709344006912425
4258,CZ,2020-08-07,471.423409111091,471.423409111091,125.245557989605,0.741731594465641
4278,IL,2020-08-07,13.8651322740063,46.1348511383887,95.8388293512881,0.56757851414061
4307,BG,2020-08-07,64.7651362160486,64.7651362160486,131.081689314486,0.776294440945788
4319,PL,2020-08-07,2757.21935642088,2882.6176383422,121.877492168296,0.721785171837928
4326,ES,2020-08-07,434.105755435504,434.105755435504,129.867986643834,0.769106628207676
4363,BE,2020-08-08,833.018954847951,915.582758240297,127.640601654207,0.75591556701266
4383,RO,2020-08-08,1045.90426256348,1105.07034077349,126.431559120099,0.748755352622659
4391,CZ,2020-08-08,453.911726558488,453.911726558488,127.227617686666,0.753469785608114
4414,IL,2020-08-08,15.3361700536604,51.9408258674964,107.899946002813,0.639007085569181
4440,BG,2020-08-08,64.7024704149815,64.7024704149815,131.857993525966,0.780891884318742
4454,PL,2020-08-08,2736.7505049917,2909.76201059242,124.301036524318,0.736137931714644
4464,ES,2020-08-08,404.347417681496,439.933056546359,132.281863962122,0.783402137772065
4502,BE,2020-08-09,844.761911438267,909.999789252697,130.847811787312,0.774909367064326
4523,RO,2020-08-09,1046.71900738582,1104.74694398647,129.02396546522,0.764108150140866
4532,CZ,2020-08-09,443.195705058448,443.195705058448,126.108001834413,0.746839175591993
4552,IL,2020-08-09,14.6744023811214,56.0732945287627,112.629795670078,0.667018290050974
4578,BG,2020-08-09,69.1556291008973,69.1556291008973,132.445945584922,0.784373865038532
4590,PL,2020-08-09,2721.02121007909,2885.27647352997,125.212890841381,0.741538132467245
4599,ES,2020-08-09,408.139141984107,451.265299451581,136.507117303146,0.808425012419
4632,BE,2020-08-10,823.521456200644,909.526424101268,130.779747162493,0.774506273465607
4650,RO,2020-08-10,1065.02955668893,1141.45209014599,133.310778419319,0.789495594283864
4659,CZ,2020-08-10,432.256281504033,432.256281504033,126.215997180906,0.747478747660136
